Skip,Cool,Tipo,Tag1,Tag2,Tag3,Tag4,Tag5,Tag6,Tag7,Creature,Link,CR,Dungeon,Foresta,Coste,Aquatico,Deserto,Prateria,Colline,Montagne,Palude,Artico,A Dolce,Giungla,Savana,Cimitero,Far Realms ,Space,Astrale,Etereo,Vulcano,Limbo,Feywild,Shadowfell,Bene,Male,Inferno,Abisso,Carceri,Distese Grige ,Gehenna,Acqua,Aria,Fuoco,Terra,Underdark,Urban,Mechanus
,TRUE,Non Morto,Lich,,,,,,Boss,Demilich,https://5e.tools/bestiary.html#demilich_mm,18,alta,,,,,,,,,,,,,alta,,,,,,,,,,,,,,,,,,,,alta,,
,TRUE,Non Morto,Lich,,,,,,Boss,Lich,https://5e.tools/bestiary.html#lich_mm,21,alta,,,,,,,,,,,,,alta,,,,,,,,,,,,,,,,,,,,alta,,
,TRUE,Non Morto,Mummia,,,,,,Endemico,Mummy,https://5e.tools/bestiary.html#mummy_mm,3,,,,,alta,,,,,,,,,alta,,,,,,,,,,,,,,,,,,,,,,
,TRUE,Non Morto,Mummia,,,,,,Boss,Mummy Lord,https://5e.tools/bestiary.html#mummy%20lord_mm,15,,,,,alta,,,,,,,,,alta,,,,,,,,,,,,,,,,,,,,,,
,TRUE,Non Morto,Scheletro,,,,,,Endemico,Skeleton,https://5e.tools/bestiary.html#skeleton_mm,"0,25",,,,,,,,,,,,,,alta,,,,,,,,,,,,,,,,,,,,,alta,
,TRUE,Non Morto,Scheletro,,,Cavallo,,,Endemico,Scheletro Cavallo da Guerra ,https://5e.tools/bestiary.html#warhorse%20skeleton_mm,"0,5",alta,,,,,,alta,,,,,,,alta,,,,,,,,,,,,,,,,,,,,alta,,
,TRUE,Non Morto,Scheletro,,,,,,Endemico,Minotaur Skeleton,https://5e.tools/bestiary.html#minotaur%20skeleton_mm,2,alta,,,,,,,,,,,,,alta,,,,,,,,,,,,,,,,,,,,alta,,
,TRUE,Non Morto,Scheletro,,,,,,Endemico,Flameskull,https://5e.tools/bestiary.html#flameskull_mm,4,alta,,,,,,,,,,,,,alta,,,,,,,,,,,,,,,,,,,,alta,,
TRUE,TRUE,Non Morto,Warlock,,,,,,,Death lock Wight,https://5e.tools/bestiary.html#deathlock%20wight_mpmm,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TRUE,TRUE,Non Morto,Warlock,,,,,,,Death lock,https://5e.tools/bestiary.html#deathlock_mtf,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TRUE,TRUE,Non Morto,Warlock,,,,,,,Death lock Mastermind ,https://5e.tools/bestiary.html#deathlock%20mastermind_mtf,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TRUE,Non Morto,Zombie,,,,,,Endemico,Crawling Claw,https://5e.tools/bestiary.html#crawling%20claw_mm,0,alta,,,,,,,,,,,,,alta,,,,,,,,,,,,,,,,,,,,alta,,
,TRUE,Non Morto,Zombie,,,,,,Endemico,Zombie,https://5e.tools/bestiary.html#zombie_mm,"0,25",,,,,,,,,,,,,,alta,,,,,,,,,,,,,,,,,,,,,alta,
,TRUE,Non Morto,Zombie,,,,,,Endemico,Ogre Zombie,https://5e.tools/bestiary.html#ogre%20zombie_mm,2,alta,,,,,,,,,,,,,alta,,,,,,,,,,,,,,,,,,,,alta,,
,TRUE,Non Morto,Zombie,,Beholder,,,,Endemico,Beholder Zombie,https://5e.tools/bestiary.html#beholder%20zombie_mm,5,alta,,,,,,,bassa,,,,,,alta,,,,,,,,,,,,,,,,,,,,alta,,
,TRUE,Non Morto,Zombie,,,,,,,Revenant,https://5e.tools/bestiary.html#revenant_mm,5,,alta,,,alta,,alta,,alta,alta,,,,alta,,,,,,,,,,,,,,,,,,,,,alta,
,TRUE,Non Morto,Zombie,,,,,,Endemico,Spawn of Kyuss,https://5e.tools/bestiary.html#spawn%20of%20kyuss_vgm,5,alta,,,,alta,,,,,,,,,alta,,,,,,,,,,,,,,,,,,,,alta,,
,TRUE,Non Morto,Zombie,,,,,,Boss,Death Knight,https://5e.tools/bestiary.html#death%20knight_mm,17,,,,,,,,,,,,,,alta,,,,,,,,,,,,,,,,,,,,,,
,TRUE,Non Morto,,,,,,,Endemico,Shadow,https://5e.tools/bestiary.html#shadow_mm,"0,5",alta,,,,,,,,,,,,,alta,,,,,,,,,,,,,,,,,,,,alta,,
,TRUE,Non Morto,,,,,,,Endemico,Fuoco Fatuo,https://5e.tools/bestiary.html#will-o'-wisp_mm,2,,alta,,,,,,,alta,,,,,alta,,,,,,,,,,,,,,,,,,,,,alta,
,TRUE,Non Morto,,,,,,,Endemico,Vampiric Mist,https://5e.tools/bestiary.html#vampiric%20mist_mtf,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TRUE,Non Morto,,,,,,,Boss,Bodak,https://5e.tools/bestiary.html#bodak_vgm,6,,,,,,,,,,,,,,alta,,,,,,,,,,,,,,,,,,,,,,
TRUE,TRUE,Non Morto,,,,,,,Boss,Boneclaw,https://5e.tools/bestiary.html#boneclaw_mtf,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TRUE,TRUE,Non Morto,,,,,,,Boss,Eidolon,https://5e.tools/bestiary.html#eidolon_mtf,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TRUE,TRUE,Non Morto,,,,,,,Boss,Devourer,https://5e.tools/bestiary.html#devourer_vgm,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TRUE,TRUE,Non Morto,,,,,,,Boss,Skull Lord,https://5e.tools/bestiary.html#skull%20lord_mtf,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TRUE,Non Morto,,,,,,,Boss,Nightwalker,https://5e.tools/bestiary.html#nightwalker_mtf,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Non Morto,Vampiro,,,,,Sociale,,Vampire Spawn,https://5e.tools/bestiary.html#vampire%20spawn_mm,5,alta,,,,,,,,,,,,,alta,,,,,,,,,,,,,,,,,,,,alta,alta,
,,Non Morto,Vampiro,,Mutaforma,,,Sociale,,Vampire,https://5e.tools/bestiary.html#vampire_mm,13,,,,,,,,,,,,,,alta,,,,,,,,,,,,,,,,,,,,,alta,
,,Pianta,,,Maligno,,,Sociale,,Arbusto Maligno,https://5e.tools/bestiary.html#twig%20blight_mm,"0,125",,alta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Pianta,,,Maligno,,,Sociale,,Ago Maligno,https://5e.tools/bestiary.html#needle%20blight_mm,"0,25",,alta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Pianta,,,Maligno,,,Sociale,,Rampicante Maligno,https://5e.tools/bestiary.html#vine%20blight_mm,"0,5",,alta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Pianta,,Fungo,Miconide,,,Sociale,,Miconide Germoglio,https://5e.tools/bestiary.html#myconid%20sprout_mm,0,alta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,alta,,
,,Pianta,,Fungo,Miconide,,,Sociale,,Miconide Adulto,https://5e.tools/bestiary.html#myconid%20adult_mm,"0,5",alta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,alta,,
,,Pianta,,Fungo,Miconide,,,Sociale,,Quaggoth Spore Servant,https://5e.tools/bestiary.html#quaggoth%20spore%20servant_mm,1,alta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,alta,,
,,Pianta,,Fungo,Miconide,,,Sociale,,Miconide Sovrano,https://5e.tools/bestiary.html#myconid%20sovereign_mm,2,alta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,alta,,
,TRUE,Fatato,,,,Cane,,,Endemico,Segugi di Yeth,https://5e.tools/bestiary.html#yeth%20hound_vgm,4,,alta,,,alta,alta,alta,alta,,,,,,,,,,,,,alta,,,,,,,,,,,,,,,
,TRUE,Pianta,,Fungo,,,,,Innocuo,Boleto Stridente,https://5e.tools/bestiary.html#shrieker_mm,0,alta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,alta,,
,TRUE,Pianta,,Fungo,,,,,Innocuo,Fungo Viola,https://5e.tools/bestiary.html#violet%20fungus_mm,"0,25",alta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,alta,,
,TRUE,Pianta,,,,,,Sociale,Boss,Treant,https://5e.tools/bestiary.html#treant_mm,9,,alta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Pianta,,Vegetale Animato,,,,,Non Violento,Cespuglio risvegliato,https://5e.tools/bestiary.html#awakened%20shrub_mm,0,,alta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Pianta,,Vegetale Animato,,,,,Non Violento,Albero Risvegliato,https://5e.tools/bestiary.html#awakened%20tree_mm,2,,alta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TRUE,Pianta,,Vegetale Animato,,,,,Endemico,Cumulo Strisciante,https://5e.tools/bestiary.html#shambling%20mound_mm,5,,alta,,,,,,,alta,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TRUE,Pianta,,,,,,,Innocuo,Spora Gassosa,https://5e.tools/bestiary.html#gas%20spore_mm,"0,5",alta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,alta,,
,TRUE,Pianta,,,,,,,Non Violento,Wood Woad,https://5e.tools/bestiary.html#wood%20woad_vgm,5,,alta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TRUE,Pianta,,,,,,,Endemico,Corpse Flower ,https://5e.tools/bestiary.html#corpse%20flower_mtf,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Pianta,,,Vegepygmy,,,Sociale,,Vegepygmy,https://5e.tools/bestiary.html#vegepygmy_vgm,"0,25",,alta,,,,,,,alta,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Pianta,,,Vegepygmy,,,Sociale,,Vegepygmy Thorny,https://5e.tools/bestiary.html#thorny_vgm,1,,alta,,,,,,,alta,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Pianta,,,Vegepygmy,,,Sociale,,Vegepygmy Chief,https://5e.tools/bestiary.html#vegepygmy%20chief_vgm,2,,alta,,,,,,,alta,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Umanoide,,,Bugbear,,,Sociale,,Bugbear,https://5e.tools/bestiary.html#bugbear_mm,1,alta,alta,,,,alta,alta,alta,,,,,,,,,,,,,,,,,,,,,,,,,,alta,,
,,Umanoide,,,Bugbear,,,Sociale,,Bugbear Chief,https://5e.tools/bestiary.html#bugbear%20chief_mm,3,alta,alta,,,,alta,alta,alta,,,,,,,,,,,,,,,,,,,,,,,,,,alta,,
,,Umanoide,,,Bullywug,,,Sociale,,Bullywug,https://5e.tools/bestiary.html#bullywug_mm,"0,25",,,,,,,,,alta,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Umanoide,,,Coboldo,,,Sociale,,Coboldo,https://5e.tools/bestiary.html#kobold_mm,"0,125",alta,alta,alta,alta,alta,,alta,alta,alta,,,,,,,,,,,,,,,,,,,,,,,,,alta,alta,
,,Umanoide,,,Coboldo,,,Sociale,,Coboldo Alato,https://5e.tools/bestiary.html#winged%20kobold_mm,"0,25",alta,alta,alta,alta,alta,,alta,alta,alta,,,,,,,,,,,,,,,,,,,,,,,,,alta,alta,
,,Umanoide,,,Coboldo,,,Sociale,,Cobold Inventor,https://5e.tools/bestiary.html#kobold%20inventor_vgm,"0,25",alta,alta,alta,alta,alta,,alta,alta,alta,,,,,,,,,,,,,,,,,,,,,,,,,alta,alta,
,,Umanoide,,,Coboldo,,,Sociale,,Cobold Dragonshield,https://5e.tools/bestiary.html#kobold%20dragonshield_vgm,1,alta,alta,alta,alta,alta,,alta,alta,alta,,,,,,,,,,,,,,,,,,,,,,,,,alta,alta,
,,Umanoide,,,Coboldo,,,Sociale,,Cobold Scale Sorcerer,https://5e.tools/bestiary.html#kobold%20scale%20sorcerer_vgm,1,alta,alta,alta,alta,alta,,alta,alta,alta,,,,,,,,,,,,,,,,,,,,,,,,,alta,alta,
TRUE,,Umanoide,,Rosso,Drago,,,Sociale,,Half-Red Dragon Veteran,https://5e.tools/bestiary.html#half-red%20dragon%20veteran_mm,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Umanoide,,,Drow,Elfo,,Sociale,,Drow,https://5e.tools/bestiary.html#drow_mm,"0,25",alta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,alta,,
,,Umanoide,,,Drow,Elfo,,Sociale,,Drow Combattente Scelto,https://5e.tools/bestiary.html#drow%20elite%20warrior_mm,5,alta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,alta,,
,,Umanoide,,,Drow,Elfo,,Sociale,,Drow Mago,https://5e.tools/bestiary.html#drow%20mage_mm,7,alta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,alta,,
,,Umanoide,,,Drow,Elfo,,Sociale,,Drow Sacerdotessa di Lolth,https://5e.tools/bestiary.html#drow%20priestess%20of%20lolth_mm,8,alta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,alta,,
,,Umanoide,,,Drow,Elfo,,Sociale,,Drow House Captain,https://5e.tools/bestiary.html#drow%20house%20captain_mtf,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Umanoide,,,Drow,Elfo,,Sociale,,Drow Shadowblade,https://5e.tools/bestiary.html#drow%20shadowblade_mtf,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Umanoide,,,Drow,Elfo,,Sociale,,Drow Arachnomancer,https://5e.tools/bestiary.html#drow%20arachnomancer_mtf,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Umanoide,,,Drow,Elfo,,Sociale,,Drow Inquisitor,https://5e.tools/bestiary.html#drow%20inquisitor_mtf,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Umanoide,,,Drow,Elfo,,Sociale,,Drow Favored Consort,https://5e.tools/bestiary.html#drow%20favored%20consort_mtf,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Umanoide,,,Drow,Elfo,,Sociale,,Drow Matron Mother,https://5e.tools/bestiary.html#drow%20matron%20mother_mtf,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Umanoide,,,Duergar,Nano,,Sociale,,Duergar,https://5e.tools/bestiary.html#duergar_mm,1,alta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,alta,,
,,Umanoide,,,Duergar,Nano,,Sociale,,Duergar Soulblade,https://5e.tools/bestiary.html#duergar%20soulblade_mtf,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Umanoide,,,Duergar,Nano,,Sociale,,Duergar Hammerer,https://5e.tools/bestiary.html#duergar%20xarrorn_mtf,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Umanoide,,,Duergar,Nano,,Sociale,,Duergar Kavalrachni,https://5e.tools/bestiary.html#duergar%20kavalrachni_mtf,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Umanoide,,,Duergar,Nano,,Sociale,,Duergar Mind Master,https://5e.tools/bestiary.html#duergar%20mind%20master_mtf,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Umanoide,,,Duergar,Nano,,Sociale,,Duergar Stone Guard,https://5e.tools/bestiary.html#duergar%20stone%20guard_mtf,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Umanoide,,,Duergar,Nano,,Sociale,,Duergar Xarrorn,https://5e.tools/bestiary.html#duergar%20xarrorn_mtf,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Umanoide,,,Duergar,Nano,,Sociale,,Duergar Screamer,https://5e.tools/bestiary.html#duergar%20screamer_mtf,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Umanoide,,,Duergar,Nano,,Sociale,,Duergar Warlord,https://5e.tools/bestiary.html#duergar%20warlord_mtf,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Umanoide,,,Duergar,Nano,,Sociale,,Duergar Despot,https://5e.tools/bestiary.html#duergar%20despot_mtf,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Umanoide,,,Firenewt,,,Sociale,,Firenewt Warriror,https://5e.tools/bestiary.html#firenewt%20warrior_vgm,"0,5",alta,,,,alta,,alta,alta,,,,,,,,,,,,,,,,,,,,,,,,,,alta,,
,,Umanoide,,,Firenewt,,,Sociale,,Firenewt Warlock of Imix,https://5e.tools/bestiary.html#firenewt%20warlock%20of%20imix_vgm,1,alta,,,,alta,,alta,alta,,,,,,,,,,,,,,,,,,,,,,,,,,alta,,
,TRUE,Umanoide,,,Githyanki,,,Sociale,,Githyanki Guerriero,https://5e.tools/bestiary.html#githyanki%20warrior_mm,3,,,,,,,,,,,,,,,,,alta,,,,,,,,,,,,,,,,,,,
,TRUE,Umanoide,,,Githyanki,,,Sociale,,Githyanki Cavalliere,https://5e.tools/bestiary.html#githyanki%20knight_mm,8,,,,,,,,,,,,,,,,,alta,,,,,,,,,,,,,,,,,,,
,TRUE,Umanoide,,,Githyanki,,,Sociale,,Githyanki Gish,https://5e.tools/bestiary.html#githyanki%20supreme%20commander_mtf,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TRUE,Umanoide,,,Githyanki,,,Sociale,,Githyanki Kith'rak,https://5e.tools/bestiary.html#githyanki%20supreme%20commander_mtf,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TRUE,Umanoide,,,Githyanki,,,Sociale,,Githyanki Supreme Commander,https://5e.tools/bestiary.html#githyanki%20supreme%20commander_mtf,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TRUE,Umanoide,,,Githzerai,,,Sociale,Non Violento,Githzerai Monaco,https://5e.tools/bestiary.html#githzerai%20monk_mm,2,,,,,,,,,,,,,,,,,,,,alta,,,,,,,,,,,,,,,,
,TRUE,Umanoide,,,Githzerai,,,Sociale,Non Violento,Githzerai Zerth,https://5e.tools/bestiary.html#githzerai%20zerth_mm,6,,,,,,,,,,,,,,,,,,,,alta,,,,,,,,,,,,,,,,
,TRUE,Umanoide,,,Githzerai,,,Sociale,Non Violento,Githzerai Enlightened,https://5e.tools/bestiary.html#githzerai%20enlightened_mtf,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TRUE,Umanoide,,,Githzerai,,,Sociale,Non Violento,Githzerai Anarch,https://5e.tools/bestiary.html#githzerai%20anarch_mtf,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Umanoide,,,Gnoll,,,Sociale,,Gnoll,https://5e.tools/bestiary.html#gnoll_mm,"0,5",,alta,,,alta,alta,alta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Umanoide,,,Gnoll,,,Sociale,,Gnoll Hunter,https://5e.tools/bestiary.html#gnoll%20hunter_vgm,"0,5",,alta,,,,alta,alta,,,bassa,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Umanoide,,,Gnoll,,,Sociale,,Gnoll Flesh Gnawer,https://5e.tools/bestiary.html#gnoll%20flesh%20gnawer_vgm,1,,alta,,,,alta,alta,,,bassa,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Umanoide,,,Gnoll,,,Sociale,,Gnoll Signore del Branco,https://5e.tools/bestiary.html#gnoll%20pack%20lord_mm,2,,alta,,,alta,alta,alta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Umanoide,,,Gnoll,,,Sociale,,Gnoll Flind,https://5e.tools/bestiary.html#flind_vgm,9,,alta,,,,alta,alta,,,bassa,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Umanoide,,,Goblin,,,Sociale,,Goblin,https://5e.tools/bestiary.html#goblin_mm,"0,25",alta,alta,,,,alta,alta,,,,,,,,,,,,,,,,,,,,,,,,,,,alta,,
,,Umanoide,,,Goblin,,,Sociale,,Goblin Capo,https://5e.tools/bestiary.html#goblin%20boss_mm,1,alta,alta,,,,alta,alta,,,,,,,,,,,,,,,,,,,,,,,,,,,alta,,
,,Umanoide,,,Goblin,,,Sociale,,Goblin Nilbog,https://5e.tools/bestiary.html#nilbog_vgm,1,alta,alta,,,,alta,,,,,,,,,,,,,,,,,,,,,,,,,,,,alta,,
,,Umanoide,,,Goblin,,,Sociale,,Buoyahg Buoyahg Buoyahg,https://5e.tools/bestiary.html#booyahg%20booyahg%20booyahg_vgm,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Umanoide,,,Goblin,,,Sociale,,Booyahg Caster,https://5e.tools/bestiary.html#booyahg%20caster_vgm,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Umanoide,,,Goblin,,,Sociale,,Booyahg Frusta,https://5e.tools/bestiary.html#booyahg%20whip_vgm,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Umanoide,,,Goblin,,,Sociale,,Booyahg Wielder,https://5e.tools/bestiary.html#booyahg%20wielder_vgm,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Umanoide,,,Grung,,,Sociale,,Grung,https://5e.tools/bestiary.html#grung_vgm,"0,25",,alta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Umanoide,,,Grung,,,Sociale,,Grung Wildling,https://5e.tools/bestiary.html#grung%20wildling_vgm,1,,alta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Umanoide,,,Grung,,,Sociale,,Grung Elite Warrior,https://5e.tools/bestiary.html#grung%20elite%20warrior_vgm,2,,alta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Umanoide,,,Hobgoblin,,,Sociale,,Hobgoblin,https://5e.tools/bestiary.html#hobgoblin_mm,"0,5",alta,alta,,,alta,alta,alta,,,,,,,,,,,,,,,,,,,,,,,,,,,alta,,
,,Umanoide,,,Hobgoblin,,,Sociale,,Hobgoblin Iorn Shadow,https://5e.tools/bestiary.html#hobgoblin%20iron%20shadow_vgm,2,alta,alta,,,,alta,alta,,,,,,,,,,,,,,,,,,,,,,,,,,,alta,,
,,Umanoide,,,Hobgoblin,,,Sociale,,Hobgoblin Capitano,https://5e.tools/bestiary.html#hobgoblin%20captain_mm,3,alta,alta,,,alta,alta,alta,,,,,,,,,,,,,,,,,,,,,,,,,,,alta,,
,,Umanoide,,,Hobgoblin,,,Sociale,,Hobgoblin Devastatore,https://5e.tools/bestiary.html#hobgoblin%20devastator_vgm,4,alta,alta,,,,alta,alta,,,,,,,,,,,,,,,,,,,,,,,,,,,alta,,
,,Umanoide,,,Hobgoblin,,,Sociale,,Hobgoblin Signore della Guerra,https://5e.tools/bestiary.html#hobgoblin%20warlord_mm,6,alta,alta,,,,alta,alta,,,,,,,,,,,,,,,,,,,,,,,,,,,alta,,
,,Umanoide,,,Kuo-toa,,,Sociale,,Kuo-toa,https://5e.tools/bestiary.html#kuo-toa_mm,"0,25",alta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,alta,,
,,Umanoide,,,Kuo-toa,,,Sociale,,Kuo-toa Esecutore,https://5e.tools/bestiary.html#kuo-toa%20whip_mm,1,alta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,alta,,
,,Umanoide,,,Kuo-toa,,,Sociale,,Kuo-toa Sacerdote,https://5e.tools/bestiary.html#kuo-toa%20archpriest_mm,6,alta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,alta,,
,,Umanoide,,,,Licantropo,,Sociale,,Sciacallo Mannaro,https://5e.tools/bestiary.html#jackalwere_mm,"0,5",,,,,alta,alta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Umanoide,,,,Licantropo,,Sociale,,Ratto Mannaro,https://5e.tools/bestiary.html#wererat_mm,2,,alta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,alta,
,,Umanoide,,,,Licantropo,,Sociale,,Lupo Mannaro,https://5e.tools/bestiary.html#werewolf_mm,3,,alta,,,,alta,alta,alta,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Umanoide,,,,Licantropo,,Sociale,,Cinghiale Mannaro,https://5e.tools/bestiary.html#wereboar_mm,4,,alta,,,,alta,alta,alta,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Umanoide,,,,Licantropo,,Sociale,,Tigre Mannara,https://5e.tools/bestiary.html#weretiger_mm,4,,alta,,,alta,alta,,,,,,alta,,,,,,,,,,,,,,,,,,,,,,,,
,,Umanoide,,,,Licantropo,,Sociale,,Orso Mannaro,https://5e.tools/bestiary.html#werebear_mm,5,,alta,,,,alta,alta,alta,,bassa,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Umanoide,,,Lucertoloide,,,Sociale,,Lucertoloide,https://5e.tools/bestiary.html#lizardfolk_mm,"0,5",,alta,,,,,,,alta,,,alta,,,,,,,,,,,,,,,,,,,,,,,,
,,Umanoide,,,Lucertoloide,,,Sociale,,Licertoloide Sciamano,https://5e.tools/bestiary.html#lizardfolk%20shaman_mm,2,,alta,,,,,,,alta,,,alta,,,,,,,,,,,,,,,,,,,,,,,,
,,Umanoide,,,Lucertoloide,,,Sociale,,Lucertola Re,https://5e.tools/bestiary.html#lizard%20king_mm,4,,alta,,,,,,,alta,,,alta,,,,,,,,,,,,,,,,,,,,,,,,
,,Umanoide,,,Lucertoloide,,,Sociale,,Lucertola Regina,https://5e.tools/bestiary.html#lizard%20king_mm,4,,alta,,,,,,,alta,,,alta,,,,,,,,,,,,,,,,,,,,,,,,
TRUE,TRUE,Umanoide,Marino,,,,,Sociale,,Sea Spawn,https://5e.tools/bestiary.html#sea%20spawn_vgm,1,,,alta,alta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TRUE,TRUE,Umanoide,Marino,,Mutaforma,,,Sociale,,Deep Scion,https://5e.tools/bestiary.html#deep%20scion_vgm,3,,,alta,alta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Umanoide,,Mind Flayer,,,,Sociale,,Grimlock,https://5e.tools/bestiary.html#grimlock_mm,"0,25",alta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,alta,,
,,Umanoide,,Chierico,,NPC,,Sociale,,Accolito,https://5e.tools/bestiary.html#acolyte_mm,"0,25",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,alta,
,,Umanoide,,Chierico,,NPC,,Sociale,,Sacerdote,https://5e.tools/bestiary.html#priest_mm,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,alta,
,,Umanoide,,Chierico,,NPC,,Sociale,,Kraken Priest,https://5e.tools/bestiary.html#kraken%20priest_vgm,5,,,alta,alta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Umanoide,,Chierico,,NPC,,Sociale,,War Priest,https://5e.tools/bestiary.html#war%20priest_vgm,9,,,,,alta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,alta,
,,Umanoide,,Combattente,,NPC,,Sociale,,Guardia,https://5e.tools/bestiary.html#guard_mm,"0,125",,alta,alta,,alta,alta,alta,alta,,,,,,,,,,,,,,,,,,,,,,,,,,,alta,
